,jobId,jt_skills,sea_skills
276,0024c59f98972d157bcfc17107894e6582df534d24ea4d29fbaee2fbc4cc165a,"['Asset Integrity Management', 'Budget Management', 'Business Continuity Management', 'Change Management', 'Commissioning and Start-Up Management', 'Continuing Professional Development Management', 'Continuous Improvement Management', 'Data Analytics System Design', 'Electrical Engineering Management', 'Engineering Management of Change', 'Engineering Project Management', 'Engineering Safety Standards Interpretation', 'Engineering Support Management', 'Engineering, Procurement and Construction Management', 'Environmental Management System Framework Development and Implementation', 'Equipment and System Value Engineering Management', 'Front-End Engineering Design Management', 'Inspection Engineering Management', 'Instrumentation and Control Design Engineering Management', 'Internet of Things Management', 'Maintenance Integrity and Reliability Framework Development and Implementation', 'Major Hazard Installation Safety Case Management', 'Mechanical Rotating Equipment Engineering Management', 'Mechanical Static Equipment Engineering Management', 'Organisational Analysis Management', 'Organisational Resource Management', 'Plant Turnaround Management', 'Preventive Maintenance Management', 'Process Safety Management Framework Development and Implementation', 'Procurement Management', 'Reliability Engineering Management', 'Robotic and Automation Technology Application', 'Staff Development Management', 'Staff Management', 'Technology Road Mapping', 'Third Party Management', 'Training, Coaching and Assessment Management', 'Workplace Safety and Health Framework Development and Implementation']","['preventive maintenance management', 'continuous improvement management', 'applications support and enhancement']"
277,0024dec7c227888eeefe357f8b17a861f3bf71f95473cb541900c9e470c21409,"['Benefits Management', 'Business Acumen', 'Compensation Management', 'Conduct and Behaviour Management', 'Diversity and Inclusion Management', 'Employee Communication Management', 'Employee Engagement Management', 'Employee Mobility Management', 'Employee Relationship Management', 'Employer Branding', 'Financial Acumen', 'Human Resource Advisory', 'Human Resource Analytics and Insights', 'Human Resource Digitalisation', 'Human Resource Practices Implementation', 'Human Resource Service Quality Management', 'Human Resource Strategy Formulation', 'Involuntary Exit Management', 'Job Analysis and Evaluation', 'Operational Excellence', 'Organisational Change Management', 'Organisational Culture Development', 'Organisational Design', 'Organisational Diagnosis', 'Organisational Strategy Development', 'Performance Management', 'Project Management', 'Risk Management', 'Selection Management', 'Skills Framework Adoption', 'Stakeholder Engagement and Management', 'Strategic Workforce Planning', 'Succession Planning', 'Technology Integration', 'Total Rewards Philosophy Development', 'Voluntary Exit Management']","['onboarding', 'documentation', 'interviewing', 'stakeholder management', 'employee engagement management', 'environmental sustainability management', 'big data analytics', 'communication']"
278,0024f5910f21de83876ebe65bf5e9072bbc78efccd15a359c1112783b0e6ec25,"['Agile Coaching', 'Budgeting', 'Business Agility', 'Business Environment Analysis', 'Business Innovation', 'Business Needs Analysis', 'Business Performance Management', 'Business Process Re-engineering', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Contract Management', 'Data Analytics', 'Data Visualisation', 'Design Thinking Practice', 'Emerging Technology Synthesis', 'Learning and Development', 'Manpower Planning', 'Networking', 'Organisational Analysis', 'Organisational Design', 'Partnership Management', 'People and Performance Management', 'Portfolio Management', 'Process Improvement and Optimisation', 'Project Management', 'Solution Architecture', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning']","['business opportunities development', 'sales and business development', 'engineering problem solving', 'mathematical concepts application', 'cloud computing application', 'product management', 'research', 'solution architecture', 'network equipment testing', 'collaboration', 'problem solving']"
279,00251f9fe5bb2073cc64e67749c587fe7c67f21f804cbc5a351020be9bffdd9d,"['Applications Development', 'Applications Integration', 'Applications Support and Enhancement', 'Budgeting', 'Business Environment Analysis', 'Business Needs Analysis', 'Business Negotiation', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Configuration Tracking', 'Data Design', 'Database Administration', 'Emerging Technology Synthesis', 'Performance Management', 'Problem Management', 'Product Management', 'Project Management', 'Quality Standards', 'Software Configuration', 'Software Design', 'Software Testing', 'Solution Architecture', 'Stakeholder Management', 'System Integration', 'Test Planning', 'User Interface Design']","['equipment and systems testing', 'programming and coding', 'documentation', 'process analytical technology implementation', 'problem solving']"
280,0025235b133ac7ddf948aad5caf054fbce3ba4009d35396d4be0fc67ff363284,"['Case and Care Planning', 'Casework Evaluation', 'Casework Intervention', 'Collaborative Practices Across Disciplines and Sectors', 'Diversity Awareness and Management', 'Emergency Response and Crisis Management', 'Ethics, Values and Legislation', 'Group Work Assessment and Planning', 'Group Work Evaluation', 'Group Work Intervention', 'Reflexive Practice', 'Resilience and Self-care', 'Social Service Programme Development', 'Social Service Programme Evaluation', 'Social Service Programme Implementation', 'Stakeholder Management', 'Trends Evaluation and Application']","['interviewing', 'staff continuous learning', 'transdisciplinary thinking']"
281,00252e25c3acda5d0fa20d6ba5e5f591cac493f7b0b189a97fceef31ae33f4a0,"['Budgeting', 'Business Data Analysis', 'Business Negotiation', 'Business Performance Management', 'Contract Development and Management', 'Corporate Governance', 'Customer Acquisition Management', 'Customer Behaviour Analysis', 'Customer Loyalty and Retention Strategy Formulation', 'Customer Relationship Management', 'Demand Analysis', 'Financial Management', 'Financial Planning and Analysis', 'Learning and Development', 'Manpower Planning', 'Market Research', 'Networking', 'Organisational Vision, Mission and Values Formulation', 'Proposal Writing', 'Resource Management', 'Sales Closure', 'Sales Target Management', 'Service Excellence', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Succession Planning', 'Technology Application', 'Technology Scanning', 'Tourism and Economic Development']","['procurement', 'decision making']"
282,002541b468f0782fa5dde519b0d52d007eb17056dabbaa61cadc778de7e13acb,"['Accident and Incident Response Management', 'Baggage Lost and Found Operations', 'Baggage Services Management', 'Behavioural Analysis and Predictive Screening', 'Change Management', 'Customer Service Delivery', 'Customer and Passenger Handling and Care', 'Dangerous Goods Management', 'Flight Check-In Operations', 'Ground Handling Services and Operations Management', 'Hazard and Risk Control and Policy Management', 'Human Factors Management', 'Inclement Weather Operations and Planning', 'Innovation Management', 'International Air Transport Association Safety Audit for Ground Operations Implementation', 'Internet of Things Application', 'Learning and Development', 'Process Improvement and Optimisation', 'Service Branding and Coaching', 'Stakeholder Management', 'Technology Application']","['legal and compliance management', 'research', 'risk assessment']"
283,00256ee919aeba4cb0391da85b5a806e5b94de67daba6383c7bdb182cc9c7600,"['Business Continuity Management', 'Business Continuity Planning', 'Business Environment Analysis', 'Business Excellence', 'Business Negotiation', 'Business Operational Planning', 'Business Opportunities Development', 'Business Performance Management', 'Business Relationship Building', 'Business Risk Assessment', 'Compliance with Legal Regulations', 'Conflict Management', 'Corporate Governance', 'Crisis Management', 'Customer Experience Innovation', 'Customer Experience Management', 'Customer Loyalty', 'Customer Relationship Management Operations', 'Data Analytics', 'Data-Mining and Modelling', 'Drive Productivity and Innovation', 'Financial Analysis', 'Financial Budget Planning and Management', 'Food and Beverage Safety and Hygiene', 'Franchise Management', 'Functional Analysis', 'Infographics and Data Visualisation', 'Intellectual Property Management', 'Interviewing', 'Inventory Control', 'Knowledge Management', 'Manage Change', 'Market Entry Strategy Formulation', 'Market Research', 'Market Trend Analysis', 'Organisation Evaluation for Business Excellence', 'Organisational Alignment and Interdependency Analysis', 'Organisational Analysis', 'Organisational Planning and Target Setting', 'Organisational Relationship Building', 'Organisational Strategy Formulation', 'Organisational Vision, Mission and Values Formulation', 'People Development', 'People and Relationship Management', 'Personal Effectiveness', 'Policy Implementation and Revision', 'Process Improvement', 'Productivity Improvement', 'Products and Services Promotions', 'Property and Infrastructural Planning', 'Retailing and the Economy', 'Sales Target Management', 'Service Brand', 'Service Challenges', 'Service Excellence', 'Service Information and Results', 'Service Innovation', 'Service Innovation Culture', 'Service Leadership', 'Service Partnerships', 'Service Planning and Implementation', 'Stakeholder Management', 'Store Facilities and Housekeeping', 'Store Security Policy', 'Systems Thinking Application', 'Vision Leadership', 'Workforce Diversity and Harmony', 'Workplace Communications']","['research', 'sales management']"
284,0025a207f72dbc4d87fa310146359541277971e700c0b1a9c36b2868b7cc5282,"['Data Analytics and Computational Modelling', 'Data Collection and Analysis', 'Data Governance', 'Data Mining and Modelling', 'Data Storytelling and Visualisation', 'Emerging Technology Synthesis', 'Ethical Culture', 'Programming and Coding', 'Project Management', 'Stakeholder Management']","['big data analytics', 'collaboration']"
285,0025bd0f966d607f20016884d9b0bff51cbaf603950dbc2df61824a13b5a6d4a,"['Account Management', 'Business Development', 'Business Insights', 'Business Negotiation', 'Content Distribution', 'Contract and Vendor Management', 'Market Intelligence', 'Media Distribution Platform Management', 'Partnership Management', 'Pricing Strategy', 'Sales Strategy']","['electrical fundamentals application', 'technical service process management']"
286,0025cce267d68391a7ada660ad06f57a86cb4fbb24b6cefc70fed666ba394f73,"['Asian Cold Dish and Dessert Preparation', 'Asian Cuisine Preparation and Cooking', 'Chinese Dry-Heat Dish Preparation and Cooking', 'Chinese Moist-Heat Dish Preparation and Cooking', 'Customer Service Excellence', 'Emergency Response Management', 'Food Safety and Hygiene', 'Food Waste Disposal and Reduction', 'Food and Beverage Equipment Maintenance', 'Food and Beverage Inventory Management', 'Food and Beverage Production Management', 'Halal Certification Compliance for Food and Beverages Operations', 'Indian Dry-Heat Dish Preparation and Cooking', 'Indian Moist-Heat Dish Preparation and Cooking', 'Legislative and Regulatory Compliance', 'Malay Dry-Heat Dish Preparation and Cooking', 'Malay Moist-Heat Dish Preparation and Cooking', 'Meat Storage and Fabrication', 'Productivity Optimisation for Food and Beverages Operations', 'Quality Assurance Management', 'Seafood Storage and Fabrication', 'Specialty Cuisine Preparation and Cooking', 'System and Work Process Improvement', 'Technology Application and Implementation', 'Western Cold Dish Preparation', 'Western Dry-Heat Dish Preparation and Cooking', 'Western Moist-Heat Dish Preparation and Cooking', 'Workplace Safety and Health for Food and Beverage Operations']","['apply teamwork in the workplace', 'communication', 'adaptability']"
287,0025e76b884b5057c7a8d08cc71b4a900ee79d9bf199c7c4a2df8e2a3b915d6f,"['Cargo Issuance and Dispatch', 'Cargo Security Control', 'Cargo Tracking System Administration', 'Cargo and Receipt Inspection', 'Cold Chain Operations Administration', 'Customer Management', 'Freight Insurance Administration', 'Freight and Cargo Claim Administration', 'Import and Export Documentation Administration', 'International Trade Legislation Compliance', 'Livestock Cargo Administration', 'Risk Management and Administration', 'Time Sensitive Cargo Delivery Management']",['building information modelling application']
288,002611ee6fd27fa37634425cb2ef0c9c9b92150ba87f2979cb152d47a0cd76da,"['Change Management', 'Corporate Governance', 'Department Performance Management', 'Diversity Awareness and Management', 'Emergency Response and Crisis Management', 'Ethics, Values and Legislation', 'Financial Management', 'Manpower Planning', 'People Management', 'Quality and Audit Management', 'Risk Management', 'Social Sector Policy Influence', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Trends Evaluation and Application', 'Workplace Safety and Health']","['business environment analysis', 'communication']"
289,00261dd863f329d0730d4f15d66064563f22535755ab0d91c412e1709dd1c3f9,"['Business Performance Management', 'Business Planning', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Contract Development and Management', 'Customer Relationship Management', 'Effectiveness Management', 'Innovation Management', 'International Trade Legislation Compliance', 'Learning and Development', 'Resource Management', 'Service Excellence', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration']","['stakeholder management', 'project management', 'data protection management', 'communication']"
290,002623cf4f6798efc7761486768984ecda47414630f738f7fc0d82f7e78e4c57,"['Customer Management', 'Data and Statistical Analytics', 'Financial Management', 'Logistics Solutions Marketing', 'Logistics Solutions Sales', 'Market Research', 'Pricing for Cargo Services and Operations', 'Pricing for Transportation Services and Operations', 'Pricing for Warehouse Services and Operations', 'Public Relations Management', 'Risk Management and Administration', 'Strategic Service Excellence', 'Strategy Implementation']","['documentation', 'communication']"
291,00262bdc252146bbcf6fb7bf4dcfe1fd9dc41f31d370b7452e238b626b8dafae,"['Budgeting', 'Business Continuity Planning', 'Business Performance Management', 'Business Planning', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Data Mining and Modelling', 'Effectiveness Management', 'Emergency Response Management', 'Enterprise Risk Management', 'Fraud Risk Management', 'Hazards and Risk Identification and Management', 'Innovation Management', 'Internal Controls', 'Learning and Development', 'Manpower Planning', 'Market Risk Management', 'Operations Risk Management', 'Organisational Analysis', 'Regulatory Risk Assessment', 'Resource Management', 'Risk Compliance and Governance', 'Solutions Design Thinking', 'Stakeholder Management', 'Strategy Planning', 'Systems Thinking Application', 'Technology Integration']","['stakeholder management', 'environment and social governance', 'project management', 'communication']"
292,0026622a6fadd9d1aa89ed5c1b42e50e0782e8dfac80daf2e9fec58825db9d31,"['Billing Process Improvement Management', 'Business Intelligence and Data Analytics', 'Continuous Improvement Management', 'Data Management', 'Internet of Things Management', 'People Capability Development', 'Product Performance Management', 'Sales Strategy Development', 'Staff Training Facilitation', 'Technology and Systems Application', 'Third Party Management']","['effective client communication', 'big data analytics', 'financial budgeting', 'business planning', 'cost management', 'financial budget planning and management', 'communication']"
293,00267159fe900d55bf1537bc71510ab0dcfbcb2ee119509d95ed3f7cb9063975,"['Asset and Liability Management', 'Business Continuity Planning', 'Business Environment Analysis', 'Business Risk Assessment', 'Data Collection and Analysis', 'Ethical Culture', 'Market Risk Management', 'People Performance Management', 'Policy Implementation and Revision', 'Regulatory Risk Assessment', 'Risk Analytics', 'Risk Appetite and Goals Setting', 'Risk and Compliance Reporting', 'Scenario Planning and Analysis', 'Stakeholder Management', 'Standard Operating Procedures Development', 'Technology Application']","['risk management', 'stakeholder management', 'problem solving', 'communication']"
294,0026a074230a1bcbe0add245a86ca6aca905a74679efeba3931e31ffbb1fee50,"['Change Management', 'Continuous Improvement Management', 'Crisis Management', 'Data and Statistical Analysis', 'Emergency Response Management', 'Engineering Drawing Interpretation and Management', 'Engineering Management of Change', 'Engineering Project Management', 'Environmental Management System Framework Development and Implementation', 'Feedstock and Product Transfer Operations Management', 'Incident Investigation Management', 'Internet of Things Management', 'Non-Conformance Management', 'Plant Turnaround Management', 'Process Control', 'Process Operations Troubleshooting', 'Process Optimisation', 'Process Plant and Equipment Integrity Management', 'Process Safety Management Framework Development and Implementation', 'Process Unit and Utilities Operations Management', 'Project Management', 'Quality Assurance Management', 'Robotic and Automation Technology Application', 'Safe System of Work Development and Implementation', 'Standard Operating Procedure Development and Implementation', 'Technical Report Writing', 'Workplace Safety and Health Framework Development and Implementation', 'Workplace Safety and Health Hazard Identification and Risk Control Management', 'Yield Analysis']","['warehousing / cargo-related occupational health and safety management', 'customer service delivery', 'cargo handling and stowage', 'documentation', 'technology application', 'continuous improvement management', 'operational planning', 'stakeholder management', 'solutioning']"
295,0026b6baa946d312182cdc67dc1631cdfc0a95d1310ed785294f25b4dbd8f331,"['Bus Air-Conditioning Systems Maintenance', 'Bus Brake Systems Maintenance', 'Bus Drivetrain Systems Maintenance', 'Bus Electrical and Electronic Systems Maintenance', 'Bus Engine System Maintenance', 'Bus Regulatory Compliance', 'Bus Steering and Suspension Systems Maintenance', 'Change Management', 'Condition-based Assets Monitoring Management', 'Continuous Improvement Management', 'Data and Statistical Analytics', 'Engineering Maintenance Management', 'Innovation Management', 'Internet of Things Application', 'Inventory Management', 'People Development', 'Project Management', 'Robotics and Automation Application', 'Staff Performance Management', 'Systems Engineering Thinking', 'Technology Application', 'Vendor Management', 'Work at Heights', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health for Incident and Accident Investigation', 'Workplace and Facilities Safety Management']","['automation research and implementation', 'reliability engineering management', 'documentation', 'security assessment and testing', 'system configuration management', 'documentation and administration', 'technical writing', 'collaboration']"
296,0026f5fb68b833830683bb0375f2391d0905af481d30491a0f2d96bebde18646,"['Brand Portfolio Management', 'Budgeting', 'Business Change Assessment', 'Business Continuity Planning', 'Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Business Presentation Delivery', 'Change Management', 'Conflict Resolution', 'Cost Control and Management', 'Creative Entrepreneurship', 'Crisis Management', 'Customer Acquisition and Relationship Management', 'Customer Data Analysis', 'Customer Loyalty and Retention Strategy Design', 'Customer Service Excellence', 'Data Analytics', 'E-commerce Management', 'Effectiveness Management', 'Emergency Response Management', 'Emerging Technology Scanning', 'Food Product Marketing', 'Food Safety and Hygiene', 'Food Science Application', 'Food Waste Disposal and Reduction', 'Food and Beverage Equipment Maintenance', 'Food and Beverage Inventory Management', 'Food and Beverage Production Management', 'Food and Beverage Quality Audit and Compliance', 'Food and Beverage Recipe Formulation', 'Halal Certification Compliance for Food and Beverages Operations', 'Information and Communication Technology Disaster Recovery Management', 'Innovation Management', 'Learning and Development', 'Legislative and Regulatory Compliance', 'Organisational Strategising', 'People Management', 'Personal Performance Management', 'Productivity Optimisation for Food and Beverages Operations', 'Project Management', 'Quality Assurance Management', 'Risk Compliance and Governance', 'Sales Management', 'Service Innovation Management', 'Stakeholder Management', 'Sustainable Food Production Design', 'System and Work Process Improvement', 'Systems Thinking Application', 'Technology Strategy Design', 'Vendor Management', 'Workforce Diversity and Inclusion', 'Workplace Safety and Health for Food and Beverage Operations']","['health, safety and nutrition', 'collaboration']"
297,0026fefb4fe1ded2a402265fe6dcc3ea58c4124cd58a550ecf98eea4a53b749d,"['Brand Management', 'Budgeting', 'Business Innovation', 'Business Needs Analysis', 'Business Performance Management', 'Business Requirements Mapping', 'Customer Experience Management', 'Design Thinking Practice', 'Market Research', 'Networking', 'Process Improvement and Optimisation', 'Product Management', 'Project Management', 'Stakeholder Management', 'Test Planning', 'User Experience Design', 'User Interface Design', 'User Testing and Usability Testing']","['visual design and communication principles', 'user interface design', 'aesthetic and design sensibility', 'user experience design', 'research', 'creative thinking']"
298,002703d30fa7438a30af307c99b5954cd57d02358ff3592b93cf4ce4f501a93d,"['Accounting Standards', 'Audit Compliance', 'Business Acumen', 'Business Innovation and Improvement', 'Business Planning', 'Capital Expenditure and Investment Evaluation', 'Capital Raising', 'Cash Flow Management', 'Corporate and Business Law', 'Credit Risk Management', 'Digital Technology Environment Scanning', 'Financial Management', 'Financial Reporting', 'Internal Controls', 'Macroeconomic Analysis', 'Management Decision Making', 'Professional Scepticism and Judgment', 'Professional Standards', 'Professional and Business Ethics', 'Project Management', 'Regulatory Compliance', 'Regulatory Risk Assessment', 'Stakeholder Management', 'Treasury Management']","['critical thinking', 'hedging management', 'communication']"
299,0027229c260b107ee83b601542c38172346584d0c0cdd87bf82cb4184e5b55dd,"['Audit Management', 'Automated Operation Monitoring', 'Automated Process Control', 'Automated System Design', 'Automation System Maintenance', 'Continuous Process Improvement', 'Data Analytics System Design', 'Effectiveness Management', 'Electrostatic Discharge Control', 'Embedded Systems Integration', 'Emergency Management', 'Enterprise Risk Management', 'Equipment Maintenance', 'Factory System Management', 'Failure Analysis', 'Good Manufacturing Practices Implementation', 'Hazards and Risk Control, and Policy Management', 'Innovation Management', 'Internet of Things Management', 'Learning and Development', 'Operation Management', 'Quality Systems Management', 'Report Writing', 'Solutioning', 'Technical Presentations', 'Workplace Safety and Health Practices Implementation']","['maintenance scheduling', 'legal and compliance management', 'equipment maintenance', 'apply teamwork in the workplace', 'documentation', 'project management', 'applications support and enhancement', 'communication']"
300,0027258591c12d0e0df5fb26ebb6b18f1f6fe07f3b7b6733bdf2a36e965c25b2,"['Budgeting', 'Business Continuity Planning', 'Continuous Improvement Management', 'Crowd Control and Planning', 'Events Planning and Management', 'Market Research', 'Productivity Improvement', 'Project Administration', 'Project Feasibility Assessment', 'Project Management', 'Proposal Writing', 'Resource Management', 'Service Excellence', 'Stakeholder Management', 'Strategy Implementation', 'Systems Thinking Application', 'Technology Application', 'Technology Scanning', 'Tourism and Economic Development', 'Vendor Management']",['communication']
301,002728a0d4e63484528de07b40fe7810782020aa0304d929f62b8dfac0de864e,"['Bus Air-Conditioning Systems Maintenance', 'Bus Body Work Maintenance', 'Bus Brake Systems Maintenance', 'Bus Drivetrain Systems Maintenance', 'Bus Electrical and Electronic Systems Maintenance', 'Bus Engine System Maintenance', 'Bus Recovery and Towing', 'Bus Regulatory Compliance', 'Bus Steering and Suspension Systems Maintenance', 'Data and Statistical Analytics', 'Equipment Maintenance and Housekeeping', 'Heavy Lifting Machinery Operation', 'Internet of Things Application', 'Report Writing', 'Robotics and Automation Application', 'Work at Heights', 'Workplace Safety and Health for Electrical Safety', 'Workplace Safety and Health for Fire Prevention and Fire Fighting', 'Workplace Safety and Health for Incident and Accident Investigation', 'Workplace and Facilities Safety Management']","['contract management', 'preventive maintenance management', 'standard operating procedures development', 'risk management', 'risk and compliance management', 'technical presentation']"
302,002736232f94e822cfc8f78a8091763b92c7dddcb3460b785deccad6e3916bad,"['Applications Development', 'Applications Integration', 'Applications Support and Enhancement', 'Budgeting', 'Business Environment Analysis', 'Business Needs Analysis', 'Business Negotiation', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Configuration Tracking', 'Data Design', 'Database Administration', 'Emerging Technology Synthesis', 'Performance Management', 'Problem Management', 'Product Management', 'Project Management', 'Quality Standards', 'Software Configuration', 'Software Design', 'Software Testing', 'Solution Architecture', 'Stakeholder Management', 'System Integration', 'Test Planning', 'User Interface Design']","['programming and coding', 'apply teamwork in the workplace', 'interviewing', 'collaboration', 'adaptability']"
303,002738b063a04f17977932f050ccb1ae47253583285970970d61fdf5b158e8ba,"['Billing and Settlement Administration', 'Business-to-Consumer Management', 'Continuous Improvement Management', 'Customer Service Innovation Management', 'Data Management', 'Energy Product Advisory', 'Internet of Things Management', 'Order Processing and Change Request Management', 'Regulatory Compliance', 'Technical Report Writing', 'Technology and Systems Application']","['order processing and change request management', 'communication']"
304,00276f20ea567b5f1b65dc0031ca07b9207b2e48476dec448a8737639adaae59,"['Business Performance Management', 'Business Planning', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Contract Development and Management', 'Customer Relationship Management', 'Effectiveness Management', 'Innovation Management', 'International Trade Legislation Compliance', 'Learning and Development', 'Resource Management', 'Service Excellence', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration']","['data protection management', 'documentation', 'inventory management', 'accounting and tax systems']"
305,00277aef37956d68e5050ff359e85fbc10a5cb334964d8de5f2acf6d3d8b6bbc,"['Brand Portfolio Management', 'Budgeting', 'Business Change Assessment', 'Business Continuity Planning', 'Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Business Presentation Delivery', 'Change Management', 'Conflict Resolution', 'Cost Control and Management', 'Creative Entrepreneurship', 'Crisis Management', 'Customer Acquisition and Relationship Management', 'Customer Data Analysis', 'Customer Loyalty and Retention Strategy Design', 'Customer Service Excellence', 'Data Analytics', 'E-commerce Management', 'Effectiveness Management', 'Emergency Response Management', 'Emerging Technology Scanning', 'Food Product Marketing', 'Food Safety and Hygiene', 'Food Science Application', 'Food Waste Disposal and Reduction', 'Food and Beverage Equipment Maintenance', 'Food and Beverage Inventory Management', 'Food and Beverage Production Management', 'Food and Beverage Quality Audit and Compliance', 'Food and Beverage Recipe Formulation', 'Halal Certification Compliance for Food and Beverages Operations', 'Information and Communication Technology Disaster Recovery Management', 'Innovation Management', 'Learning and Development', 'Legislative and Regulatory Compliance', 'Organisational Strategising', 'People Management', 'Personal Performance Management', 'Productivity Optimisation for Food and Beverages Operations', 'Project Management', 'Quality Assurance Management', 'Risk Compliance and Governance', 'Sales Management', 'Service Innovation Management', 'Stakeholder Management', 'Sustainable Food Production Design', 'System and Work Process Improvement', 'Systems Thinking Application', 'Technology Strategy Design', 'Vendor Management', 'Workforce Diversity and Inclusion', 'Workplace Safety and Health for Food and Beverage Operations']","['cost management', 'engineering problem solving', 'problem solving']"
306,0027b0f361c22484f61250235e23190f439167b63cca10c319feb57302ed445b,"['Block Trading', 'Client Investment Suitability', 'Customer Acceptance Checking and Onboarding', 'Electronic Trading System Management', 'Emerging Technology Synthesis', 'Ethical Culture', 'Market Liquidity and Counterparty Matching', 'Market Research and Analysis', 'People Performance Management', 'Price Verification and Profit Analysis', 'Trade Processing, Fund Settlement and Treasury Transaction Processing', 'Trading Management']","['documentation', 'deal syndication and arrangement', 'innovation', 'risk management', 'project management', 'collaboration']"
307,0027c25c62ac928b6c14b15aa17482572165ffcb72cce1706c6418423cb09a94,"['Business Continuity Planning', 'Business Risk Assessment', 'Contract and Vendor Management', 'Crisis Management', 'Cybersecurity', 'Data Collection and Analysis', 'Data Governance', 'Data Storytelling and Visualisation', 'Emerging Technology Synthesis', 'Ethical Culture', 'People Performance Management', 'Policy Implementation and Revision', 'Risk Appetite and Goals Setting', 'Risk Management', 'Risk and Compliance Reporting', 'Scenario Planning and Analysis', 'Security Governance', 'Stakeholder Management', 'Standard Operating Procedures Development', 'Strategy Planning', 'Technology Application']","['security governance', 'interviewing', 'engineering project management', 'project management', 'cybersecurity', 'communication']"
308,0027ef366e20d42b4e78abe1fc7751dc6e9ab338017be7bae6c74b0afe4ab437,"['Audit Management', 'Change Management', 'Conflict Management', 'Continuous Process Improvement', 'Crisis Situations Management', 'Data Analytics System Design', 'Data Synthesis', 'Effectiveness Management', 'Enterprise Risk Management', 'Factory System Management', 'Failure Analysis', 'Innovation Management', 'Internet of Things Management', 'Learning and Development', 'Manufacturing Process Management', 'Operation Management', 'Organisational Analysis', 'Organisational Strategising', 'Quality Systems Management', 'Workplace Safety and Health System Management']","['process engineering design', 'innovation', 'engineering problem solving', 'drive productivity and innovation', 'supply chain management', 'continuous improvement management', 'business process re-engineering', 'productivity improvement', 'problem solving']"
309,002805fa7a73aa91d5f2e456daca741d309b059b5d3a5beb9545a3a3fc1a23d1,"['3D Modelling', 'Application Support and Enhancement', 'Applications Integration', 'Augmented Reality Application', 'Building Information Modelling Application', 'Business Needs Analysis', 'Business Process Re-engineering', 'Business Risk Management', 'Change Management', 'Common Data Environment Management', 'Construction Technology', 'Critical Thinking', 'Data Collection and Analysis', 'Design for Manufacturing and Assembly', 'Emerging Technology Synthesis', 'Innovation Management', 'Integrated Digital Delivery Application', 'Learning and Development', 'Partnership Management', 'People Management', 'Performance Management', 'Programming and Coding', 'Research and Information Synthesis', 'Stakeholder Management', 'Systems Integration', 'Systems Thinking', 'Technical Drawing', 'Technology Application']","['artificial intelligence application', 'automation research and implementation', 'programming and coding', 'intelligent reasoning', 'building information modelling application', 'organisational change management', 'applications development', 'innovation', 'apply teamwork in the workplace', 'engineering management of change', 'engineering problem solving', 'change management', 'communication', 'collaboration', 'problem solving']"
310,00282f410e3ff991159deedc28b8f989eb5be3fdbc65d099fc95ec186cc7f796,"['Artificial Intelligence Application', 'Asset Management', 'Aviation Legislation Compliance', 'Big Data Analytics', 'Budgeting', 'Business Continuity Planning', 'Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Carbon Footprint Management', 'Change Management', 'Condition-based Assets Monitoring Management', 'Continuous Process Improvement', 'Enterprise Database System Administration', 'Green Manufacturing Design and Implementation', 'Human Factors Application and Error Management', 'Innovation Management', 'Internet of Things Implementation', 'Knowledge Management', 'Lean Manufacturing', 'Maintenance Coordination', 'Mathematical Concepts Application', 'Project Management', 'Quality System Management', 'Robotics and Automation Application', 'Stakeholder Management', 'Supplier Management and Capability Development', 'Supply Chain Solutioning', 'Warehouse Inventory Control and Audit', 'Workplace Safety and Health Framework Development and Implementation']","['inventory management', 'stakeholder management', 'communication']"
311,00283361e4bdd474fe99fa8bec42f0a91295677caf07b95ab3e7e438794d275d,"['Applications Development', 'Applications Integration', 'Applications Support and Enhancement', 'Budgeting', 'Business Environment Analysis', 'Business Needs Analysis', 'Business Negotiation', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Configuration Tracking', 'Data Design', 'Database Administration', 'Emerging Technology Synthesis', 'Performance Management', 'Problem Management', 'Product Management', 'Project Management', 'Quality Standards', 'Software Configuration', 'Software Design', 'Software Testing', 'Solution Architecture', 'Stakeholder Management', 'System Integration', 'Test Planning', 'User Interface Design']","['applications development', 'agile software development', 'coaching and mentoring']"
